city,state,latitude,longitude,source_name,population
Siler City,NC,35.72347,-79.46224,Siler City,8396
Spring Hope,NC,35.94515,-78.11193,Spring Hope,1313
Spring Lake,NC,35.16794,-78.97281,Spring Lake,13234
Statesville,NC,35.78264,-80.8873,Statesville,26221
Stedman,NC,35.0135,-78.69391,Stedman,1045
Stokesdale,NC,36.23708,-79.97948,Stokesdale,5340
Supply,NC,34.01767,-78.2675,Supply,0
Swansboro,NC,34.68766,-77.11912,Swansboro,3149
Tar Heel,NC,34.73322,-78.79002,Tar Heel,146
Troutman,NC,35.70069,-80.88813,Troutman,2544
Union Grove,NC,35.66516,-76.6091,Union Grove,0
Vanceboro,NC,35.3085,-77.15412,Vanceboro,1000
Wade,NC,35.16294,-78.73613,Wade,560
Wadesboro,NC,34.96821,-80.07673,Wadesboro,5584
Wake Forest,NC,35.97987,-78.50972,Wake Forest,38199
Warsaw,NC,34.99933,-78.0911,Warsaw,3175
Waynesville,NC,35.48871,-82.98875,Waynesville,9809
Whitakers,NC,36.10543,-77.71275,Whitakers,725
Whiteville,NC,34.33878,-78.70307,Whiteville,5589
Whitsett,NC,36.07125,-79.56447,Whitsett,623
Wilkesboro,NC,36.14596,-81.16064,Wilkesboro,3531
Williamston,NC,35.8546,-77.05551,Williamston,5508
Wilmington,NC,34.23556,-77.94604,Wilmington,115933
Wilson,NC,35.72127,-77.91554,Wilson,49643
Windsor,NC,35.99849,-76.94606,Windsor,3785
Winnabow,NC,34.14934,-78.0936,Winnabow,0
Winston Salem,NC,36.09986,-80.24422,Winston-Salem,241218
Winton,NC,36.39571,-76.9319,Winton,745
Youngsville,NC,36.02487,-78.47444,Youngsville,1217
Alexander,ND,47.84308,-103.6427,Alexander,252
Beach,ND,46.91807,-104.00437,Beach,1115
Belfield,ND,46.88529,-103.19962,Belfield,1055
Bismarck,ND,46.80833,-100.78374,Bismarck,75092
Bowman,ND,46.18306,-103.39491,Bowman,1744
Carpio,ND,48.44252,-101.71461,Carpio,149
Carrington,ND,47.44972,-99.12622,Carrington,2072
Casselton,ND,46.90053,-97.2112,Casselton,2521
Devils Lake,ND,48.11278,-98.86512,Devils Lake,7351
Dickinson,ND,46.87918,-102.78962,Dickinson,23765
Drayton,ND,48.5711,-97.17785,Drayton,785
Dunseith,ND,48.81306,-100.06097,Dunseith,797
Fargo,ND,46.87719,-96.7898,Fargo,118523
Fessenden,ND,47.64917,-99.62929,Fessenden,472
Grand Forks,ND,47.92526,-97.03285,Grand Forks,57011
Grassy Butte,ND,47.39251,-103.24797,Grassy Butte,0
Hankinson,ND,46.06968,-96.90175,Hankinson,908
Harwood,ND,46.97941,-96.88064,Harwood,788
Jamestown,ND,46.91054,-98.70844,Jamestown,15422
Kenmare,ND,48.67475,-102.08266,Kenmare,1083
Killdeer,ND,47.37196,-102.75408,Killdeer,1254
Leeds,ND,48.28889,-99.43764,Leeds,445
Mandan,ND,46.82666,-100.88958,Mandan,21382
Minot,ND,48.23251,-101.29627,Minot,49450
New Salem,ND,46.845,-101.41125,New Salem,896
New Town,ND,47.98085,-102.49018,New Town,2521
Oakes,ND,46.13858,-98.09038,Oakes,1797
Pembina,ND,48.96638,-97.24368,Pembina,565
Richardton,ND,46.8839,-102.31573,Richardton,563
Rugby,ND,48.36889,-99.99625,Rugby,2846
Stanley,ND,48.31724,-102.39045,Stanley,2721
Steele,ND,46.85471,-99.91594,Steele,709
Sterling,ND,46.81388,-100.2915,Sterling,0
Tioga,ND,48.39724,-102.93824,Tioga,1643
Tower City,ND,46.92275,-97.67399,Tower City,258
Valley City,ND,46.92331,-98.00315,Valley City,6669
Wahpeton,ND,46.26524,-96.60591,Wahpeton,7899
Watford City,ND,47.80224,-103.28325,Watford City,6708
West Fargo,ND,46.87497,-96.90036,West Fargo,33597
Williston,ND,48.14697,-103.61797,Williston,26977
Wilton,ND,47.1586,-100.78347,Wilton,725
Alda,NE,40.87112,-98.46812,Alda,655
Alliance,NE,42.10163,-102.87215,Alliance,8522
Alma,NE,40.09751,-99.36204,Alma,1146
Aurora,NE,40.86723,-98.00422,Aurora,4496
Beatrice,NE,40.26806,-96.74697,Beatrice,12388
Bennet,NE,40.68,-96.5064,Bennet,845
Big Springs,NE,41.06138,-102.07435,Big Springs,392
Broken Bow,NE,41.40195,-99.63928,Broken Bow,3551
Burwell,NE,41.78167,-99.13315,Burwell,1211
Cairo,NE,41.00112,-98.60757,Cairo,807
Cambridge,NE,40.28195,-100.16569,Cambridge,1051
Central City,NE,41.11585,-98.00172,Central City,2886
Chadron,NE,42.82942,-102.99991,Chadron,5775
Columbus,NE,41.42973,-97.36838,Columbus,22797
Cozad,NE,40.85973,-99.98734,Cozad,3863
Crete,NE,40.62778,-96.96142,Crete,7037
Doniphan,NE,40.77196,-98.36951,Doniphan,847
Eagle,NE,40.81667,-96.43029,Eagle,1047
Elgin,NE,41.98334,-98.08368,Elgin,632
Elm Creek,NE,40.71945,-99.37204,Elm Creek,958
Fairmont,NE,40.63695,-97.58533,Fairmont,538
Falls City,NE,40.06084,-95.60193,Falls City,4198
Fremont,NE,41.43333,-96.49808,Fremont,26474
Geneva,NE,40.52695,-97.59588,Geneva,2131
Genoa,NE,41.44862,-97.73061,Genoa,958
Gibbon,NE,40.74835,-98.8448,Gibbon,1879
Gordon,NE,42.80472,-102.20322,Gordon,1531
Gothenburg,NE,40.92945,-100.16068,Gothenburg,3514
Grand Island,NE,40.92501,-98.34201,Grand Island,51440
Greenwood,NE,40.96278,-96.44112,Greenwood,571
Gretna,NE,41.14083,-96.23974,Gretna,5046
Hastings,NE,40.58612,-98.38839,Hastings,24924
Hebron,NE,40.16639,-97.58588,Hebron,1543
Henderson,NE,40.77973,-97.81227,Henderson,997
Hershey,NE,41.15861,-101.00265,Hershey,666
Holdrege,NE,40.44029,-99.36982,Holdrege,5561
Jackson,NE,41.38946,-97.49477,Duncan,368
Laurel,NE,42.42944,-97.08977,Laurel,935
Lexington,NE,40.78084,-99.7415,Lexington,10075
Lincoln,NE,40.8,-96.66696,Lincoln,294757
Milford,NE,40.77445,-97.05059,Milford,2107
Norfolk,NE,42.02834,-97.417,Norfolk,24366
North Platte,NE,41.12389,-100.76542,North Platte,24194
Ogallala,NE,41.12805,-101.71962,Ogallala,4570
Omaha,NE,41.25626,-95.94043,Omaha,486051
Oneill,NE,42.45778,-98.64759,O'Neill,3653
Ord,NE,41.60334,-98.9262,Ord,2061
Overton,NE,40.73862,-99.53761,Overton,573
Palmyra,NE,40.70445,-96.38751,Palmyra,559
Plainview,NE,42.34973,-97.79201,Plainview,1221
Roca,NE,40.6575,-96.65807,Roca,266
Saint Paul,NE,41.21473,-98.45812,Saint Paul,2290
Schuyler,NE,41.44723,-97.05948,Schuyler,6171
Scottsbluff,NE,41.86663,-103.66717,Scottsbluff,14802
Seward,NE,40.90695,-97.09892,Seward,7167
Shelby,NE,41.19224,-97.42532,Shelby,685
Sidney,NE,41.14276,-102.97798,Sidney,6942
South Sioux City,NE,42.47388,-96.41364,South Sioux City,13319
Superior,NE,40.02085,-98.07004,Superior,1884
Syracuse,NE,40.65722,-96.1864,Syracuse,1993
Tecumseh,NE,40.36667,-96.19612,Tecumseh,1626
Trenton,NE,40.17555,-101.01294,Trenton,561
Valentine,NE,42.87278,-100.55097,Valentine,2836
Valley,NE,41.31278,-96.34614,Valley,2117
Waco,NE,40.89696,-97.46338,Waco,244
Wahoo,NE,41.21139,-96.6203,Wahoo,4511
Wayne,NE,42.23056,-97.01782,Wayne,5569
West Point,NE,41.84167,-96.70864,West Point,3368
Wisner,NE,41.98722,-96.91421,Wisner,1184
Wood River,NE,40.82057,-98.60007,Wood River,1367
York,NE,40.86807,-97.592,York,7864
Auburn,NH,43.00453,-71.3484,Auburn,5089
Barrington,NH,43.22286,-71.04701,Barrington,8417
Bow,NH,43.13203,-71.54924,Bow,0
Candia,NH,43.07786,-71.27673,Candia,4405
Concord,NH,43.20814,-71.53757,Concord,43976
Enfield,NH,43.64063,-72.14398,Enfield,1540
Epping,NH,43.03342,-71.07423,Epping,1681
Gorham,NH,44.38784,-71.17313,Gorham,1600
Greenland,NH,43.0362,-70.83283,Greenland,3417
Hudson,NH,42.76481,-71.43979,Hudson,7336
Lebanon,NH,43.64229,-72.25176,Lebanon,13579
Londonderry,NH,42.86509,-71.37395,Londonderry,11037
Merrimack,NH,42.86509,-71.4934,Merrimack,26726
New Hampton,NH,43.60563,-71.65424,New Hampton,351
Northwood,NH,43.19425,-71.1509,Northwood,3877
Portsmouth,NH,43.07704,-70.75766,Portsmouth,21530
Raymond,NH,43.0362,-71.1834,Raymond,2855
Walpole,NH,43.07952,-72.42592,Walpole,605
Warner,NH,43.28063,-71.81675,Warner,444
West Chesterfield,NH,42.90425,-72.51564,West Chesterfield,0
Avenel,NJ,40.58038,-74.28515,Avenel,17011
Bloomsbury,NJ,40.65399,-75.08656,Bloomsbury,848
Bordentown,NJ,40.14622,-74.71183,Bordentown,3882
Bound Brook,NJ,40.56844,-74.53849,Bound Brook,10497
Budd Lake,NJ,40.87121,-74.73405,Budd Lake,8968
Burlington,NJ,40.07122,-74.86489,Burlington,9808
Carlstadt,NJ,40.84038,-74.0907,Carlstadt,6279
Carteret,NJ,40.57733,-74.2282,Carteret,24170
Cherry Hill,NJ,39.93484,-75.03073,Cherry Hill,70475
Clementon,NJ,39.8115,-74.98294,Clementon,4947
Clinton,NJ,40.63677,-74.90989,Clinton,2657
Columbia,NJ,40.78788,-74.38821,Florham Park,11835
Cranbury,NJ,40.31622,-74.51376,Cranbury,2181
Delaware,NJ,40.89288,-75.06462,Delaware,150
East Brunswick,NJ,40.42788,-74.41598,East Brunswick,48495
East Rutherford,NJ,40.83399,-74.09709,East Rutherford,9164
Edison,NJ,40.51872,-74.4121,Edison,102548
Elizabeth,NJ,40.66399,-74.2107,Elizabeth,129007
Elizabethport,NJ,40.6501,-74.18709,Elizabethport,0
Fairfield,NJ,40.88371,-74.30598,Fairfield,7063
Flemington,NJ,40.51233,-74.85933,Flemington,4641
Franklinville,NJ,40.82232,-74.15987,Nutley,27572
Hampton,NJ,40.70704,-74.956,Hampton,1361
Hillsborough,NJ,40.4776,-74.62682,Hillsborough,38303
Jersey City,NJ,40.72816,-74.07764,Jersey City,264290
Kearny,NJ,40.76843,-74.14542,Kearny,42137
Ledgewood,NJ,40.88121,-74.65599,Ledgewood,0
Linden,NJ,40.62205,-74.24459,Linden,42021
Mahwah,NJ,41.08871,-74.14376,Mahwah,24062
Monmouth Junction,NJ,40.379,-74.54654,Monmouth Junction,2887
Monroe Township,NJ,40.31789,-74.41182,Monroe Township,0
Montague,NJ,41.30315,-74.7935,Montague,0
Mount Holly,NJ,39.99289,-74.78766,Mount Holly,10804
Mount Laurel,NJ,39.934,-74.891,Mount Laurel,41864
Newark,NJ,40.73566,-74.17237,Newark,281944
Newfield,NJ,39.54688,-75.02636,Newfield,1534
North Bergen,NJ,40.80427,-74.01208,North Bergen,63484
North Brunswick,NJ,40.454,-74.482,North Brunswick,43905
Palisades Park,NJ,40.84816,-73.99764,Palisades Park,20743
Palmyra,NJ,40.00706,-75.02823,Palmyra,7314
Paulsboro,NJ,39.83039,-75.24046,Paulsboro,5989
Penns Grove,NJ,39.72956,-75.46797,Penns Grove,4945
Pennsauken,NJ,39.95622,-75.05795,Pennsauken,36332
Perth Amboy,NJ,40.50677,-74.26542,Perth Amboy,52682
Phillipsburg,NJ,40.69371,-75.19018,Phillipsburg,14515
Richwood,NJ,39.72261,-75.16546,Richwood,3459
Ridgefield,NJ,40.83427,-74.00875,Ridgefield,11373
Ringoes,NJ,40.42899,-74.86767,Ringoes,0
Riverton,NJ,40.0115,-75.01489,Riverton,2748
Roebling,NJ,40.11594,-74.78627,Roebling,3715
Rosenhayn,NJ,39.47817,-75.13129,Rosenhayn,1098
Secaucus,NJ,40.78955,-74.05653,Secaucus,19104
South Amboy,NJ,40.47788,-74.2907,South Amboy,8846
South Plainfield,NJ,40.57927,-74.41154,South Plainfield,24290
Thorofare,NJ,39.84234,-75.19629,West Deptford Township,0
Trenton,NJ,40.21705,-74.74294,Trenton,89620
Vineland,NJ,39.48623,-75.02573,Vineland,60818
Woodbridge,NJ,40.5576,-74.28459,Woodbridge,19265
Alamogordo,NM,32.89953,-105.96027,Alamogordo,30753
Albuquerque,NM,35.08449,-106.65114,Albuquerque,564559
Algodones,NM,35.38059,-106.47919,Algodones,814
Artesia,NM,32.84233,-104.4033,Artesia,12036
Aztec,NM,36.82223,-107.99285,Aztec,6147
Belen,NM,34.66284,-106.77642,Belen,7152
Bernalillo,NM,35.30004,-106.55114,Bernalillo,8843
Carlsbad,NM,32.42067,-104.22884,Carlsbad,28957
Carrizozo,NM,33.64174,-105.87721,Carrizozo,941
Casa Blanca,NM,35.0456,-107.47144,Casa Blanca,0
Clayton,NM,36.45169,-103.1841,Clayton,2774
Clines Corners,NM,35.0095,-105.66918,Clines Corners,0
Clovis,NM,34.4048,-103.20523,Clovis,39480
Deming,NM,32.2687,-107.75864,Deming,14522
Eunice,NM,32.43734,-103.15908,Eunice,3136
Farmington,NM,36.72806,-108.21869,Farmington,42871
Flora Vista,NM,36.79445,-108.08035,Flora Vista,2191
Gallup,NM,35.52808,-108.74258,Gallup,23240
Hatch,NM,32.66536,-107.15307,Hatch,1600
Hobbs,NM,32.70261,-103.13604,Hobbs,38416
Jal,NM,32.11318,-103.19351,Jal,2201
Jamestown,NM,35.4708,-108.44206,Jamestown,0
Las Cruces,NM,32.31232,-106.77834,Las Cruces,101643
Las Vegas,NM,35.59393,-105.2239,Las Vegas,13386
Lemitar,NM,34.15979,-106.91031,Lemitar,330
Logan,NM,35.36533,-103.41079,Logan,966
Lordsburg,NM,32.35036,-108.70866,Lordsburg,2531
Los Lunas,NM,34.80617,-106.73336,Los Lunas,15336
Loving,NM,32.28623,-104.09577,Loving,1409
Lovington,NM,32.94401,-103.34855,Lovington,11800
Melrose,NM,34.43035,-103.63246,Melrose,644
Milan,NM,35.16976,-107.89089,Milan,3250
Moriarty,NM,34.99005,-106.04919,Moriarty,1806
Portales,NM,34.18619,-103.3344,Portales,11995
Raton,NM,36.90336,-104.43915,Raton,6187
Roswell,NM,33.39437,-104.52491,Roswell,48544
San Jon,NM,35.10756,-103.32856,San Jon,203
Santa Rosa,NM,34.93867,-104.68249,Santa Rosa,2675
Santa Teresa,NM,31.85594,-106.63916,Santa Teresa,4258
Springer,NM,36.36114,-104.59527,Springer,943
Tatum,NM,33.25706,-103.31773,Tatum,857
Texico,NM,34.38869,-103.05134,Texico,1119
Tinnie,NM,33.37065,-105.22637,Tinnie,0
Tucumcari,NM,35.17191,-103.72686,Tucumcari,5025
Tularosa,NM,33.07397,-106.0186,Tularosa,2864
Vado,NM,32.11176,-106.6625,Vado,3194
Vaughn,NM,34.60173,-105.20833,Vaughn,413
Battle Mountain,NV,40.64213,-116.93427,Battle Mountain,3635
Carlin,NV,40.71381,-116.10397,Carlin,2302
Carson City,NV,39.1638,-119.7674,Carson City,58639
Elko,NV,40.83242,-115.76312,Elko,20279
Ely,NV,39.24744,-114.88863,Ely,4134
Fallon,NV,39.47353,-118.77737,Fallon,8458
Fernley,NV,39.60797,-119.25183,Fernley,19418
Gardnerville,NV,38.9413,-119.74962,Gardnerville,5656
Hawthorne,NV,38.52464,-118.62458,Hawthorne,3269
Henderson,NV,36.0397,-114.98194,Henderson,285667
Imlay,NV,40.66074,-118.15042,Imlay,171
Indian Springs,NV,36.56968,-115.67058,Indian Springs,991
Jackpot,NV,41.98324,-114.67476,Jackpot,1195
Jean,NV,35.77887,-115.32388,Jean,0
Las Vegas,NV,36.17497,-115.13722,Las Vegas,641903
Lovelock,NV,40.17935,-118.47348,Lovelock,1878
MC DERMITT,NV,41.99739,-117.7182,McDermitt,172
Mesquite,NV,36.80553,-114.06719,Mesquite,17496
Minden,NV,38.95407,-119.76573,Minden,3001
Moapa,NV,36.6758,-114.62082,Moapa,0
North Las Vegas,NV,36.19886,-115.1175,North Las Vegas,234807
Reno,NV,39.52963,-119.8138,Reno,264165
Searchlight,NV,35.46527,-114.9197,Searchlight,539
Sparks,NV,39.53491,-119.75269,Sparks,96094
Tonopah,NV,38.06716,-117.23008,Tonopah,2478
Wells,NV,41.11159,-114.96449,Wells,1261
West Wendover,NV,40.7391,-114.07335,West Wendover,4294
Winnemucca,NV,40.97296,-117.73568,Winnemucca,7887
Yerington,NV,38.98575,-119.16293,Yerington,3064
Albany,NY,42.65258,-73.75623,Albany,101228
Apalachin,NY,42.06952,-76.15465,Apalachin,1131
Avon,NY,42.91201,-77.74556,Avon,3319
Bath,NY,42.33702,-77.31776,Bath,5635
Belmont,NY,42.22312,-78.03445,Belmont,939
Bergen,NY,43.08534,-77.94223,Bergen,1133
Binghamton,NY,42.09869,-75.91797,Binghamton,46032
Brewerton,NY,43.23812,-76.14076,Brewerton,4029
Bronx,NY,40.84985,-73.86641,The Bronx,1385108
Buffalo,NY,42.88645,-78.87837,Buffalo,258071
Campbell,NY,42.23313,-77.19747,Campbell,713
Canaan,NY,42.41203,-73.44706,Canaan,0
Canajoharie,NY,42.90563,-74.57181,Canajoharie,2163
Canastota,NY,43.07951,-75.75074,Canastota,4661
Castle Creek,NY,42.22758,-75.91825,Castle Creek,0
Castleton On Hudson,NY,42.51841,-73.75123,Castleton-on-Hudson,1473
Cayuta,NY,42.28174,-76.69689,Cayuta,0
Central Square,NY,43.28674,-76.14604,Central Square,1813
Champlain,NY,44.98643,-73.44653,Champlain,1074
Clifton Park,NY,42.86563,-73.77095,Clifton Park,36705
Copiague,NY,40.68149,-73.39984,Copiague,22993
Corfu,NY,42.96006,-78.40558,Corfu,695
Dansville,NY,42.5609,-77.69611,Dansville,4550
East Syracuse,NY,43.06534,-76.07853,East Syracuse,3010
Elmira,NY,42.0898,-76.80773,Elmira,28213
Fort Ann,NY,43.41424,-73.48761,Fort Ann,476
Fort Edward,NY,43.26702,-73.58456,Fort Edward,3277
Fultonville,NY,42.94785,-74.37041,Fultonville,788
Gansevoort,NY,43.19618,-73.65178,Gansevoort,0
Glenmont,NY,42.6048,-73.76957,Glenmont,0
Harpursville,NY,42.17841,-75.62463,Harpursville,0
Henrietta,NY,43.05923,-77.61222,Henrietta,42581
Hogansburg,NY,44.97394,-74.66324,Hogansburg,0
Horseheads,NY,42.16702,-76.82051,Horseheads,6616
Irving,NY,42.56756,-79.11282,Irving,0
Islandia,NY,40.80426,-73.169,Islandia,3382
Jamestown,NY,42.097,-79.23533,Jamestown,30075
Jordan,NY,43.06534,-76.47299,Jordan,1333
La Fayette,NY,42.89229,-76.1052,LaFayette,0
Lancaster,NY,42.90061,-78.67031,Lancaster,10258
Lewis,NY,44.27505,-73.56569,Lewis,0
Limestone,NY,42.02729,-78.62947,Limestone,389
Liverpool,NY,43.10646,-76.2177,Liverpool,2294
Livingston,NY,42.14203,-73.77791,Livingston,0
Mc Graw,NY,42.59618,-76.09326,McGraw,1020
Medford,NY,40.8176,-73.00011,Medford,24142
Montezuma,NY,43.01006,-76.70328,Montezuma,0
Montgomery,NY,41.52759,-74.23682,Montgomery,4609
New Hampton,NY,41.41093,-74.4071,New Hampton,0
Newburgh,NY,41.50343,-74.01042,Newburgh,28290
Niagara Falls,NY,43.0945,-79.05671,Niagara Falls,48916
Nichols,NY,42.02174,-76.36688,Nichols,485
Oneonta,NY,42.45286,-75.06377,Oneonta,13862
Otego,NY,42.45286,-75.06377,Oneonta,13862
Painted Post,NY,42.16202,-77.09414,Painted Post,1997
Parish,NY,43.40618,-76.12576,Parish,438
Peru,NY,44.57838,-73.5268,Peru,1591
Phelps,NY,42.95756,-77.05747,Phelps,1945
Plattsburgh,NY,44.69949,-73.45291,Plattsburgh,19806
Pulaski,NY,43.56701,-76.1277,Pulaski,2310
Queensbury,NY,43.37729,-73.61317,Queensbury,27703
Randolph,NY,42.16201,-78.97532,Randolph,1286
Red Creek,NY,43.24729,-76.72356,Red Creek,513
Ripley,NY,42.267,-79.7106,Ripley,872
Rochester,NY,43.15478,-77.61556,Rochester,209802
Rome,NY,43.21285,-75.45573,Rome,32573
Salamanca,NY,42.15784,-78.71503,Salamanca,5586
Sanborn,NY,43.13672,-78.88476,Sanborn,1645
Sangerfield,NY,42.91396,-75.37906,Sangerfield,0
Schenectady,NY,42.81424,-73.93957,Schenectady,65305
Seneca Falls,NY,42.91062,-76.79662,Seneca Falls,6681
Syracuse,NY,43.04812,-76.14742,Syracuse,144142
Ticonderoga,NY,43.84867,-73.42345,Ticonderoga,3382
Tully,NY,42.79812,-76.10937,Tully,870
Utica,NY,43.1009,-75.23266,Utica,61100
Waterloo,NY,42.90479,-76.86274,Waterloo,5036
Watertown,NY,43.97478,-75.91076,Watertown,26780
Weedsport,NY,43.04868,-76.56272,Weedsport,1761
West Coxsackie,NY,42.36064,-73.81679,West Coxsackie,0
Wolcott,NY,43.22062,-76.81496,Wolcott,1645
Yorkshire,NY,42.53006,-78.4728,Yorkshire,1180
Akron,OH,41.08144,-81.51901,Akron,197542
Alvada,OH,41.05033,-83.40187,Alvada,0
Amherst,OH,41.39782,-82.22238,Amherst,12135
Anna,OH,40.39449,-84.17272,Anna,1545
Ashland,OH,40.86867,-82.31822,Ashland,20317
Ashville,OH,39.71562,-82.95296,Ashville,4190
Austinburg,OH,41.772,-80.85453,Austinburg,516
Avon,OH,41.45171,-82.03542,Avon,22544
Barberton,OH,41.01283,-81.60512,Barberton,26234
Beaverdam,OH,40.83339,-83.97661,Beaverdam,369
Bedford,OH,41.39311,-81.53651,Bedford,12747
Bellefontaine,OH,40.36116,-83.75966,Bellefontaine,13117
Bellville,OH,40.62006,-82.51072,Bellville,1871
Belmont,OH,39.7295,-84.13966,Belmont,519
Berea,OH,41.36616,-81.8543,Berea,18874
Bidwell,OH,38.91869,-82.29904,Bidwell,0
Bradner,OH,41.32422,-83.43854,Bradner,1019
Broadview Heights,OH,41.31394,-81.68513,Broadview Heights,19229
Brookpark,OH,41.39838,-81.80458,Brook Park,18809
Brookville,OH,39.83672,-84.41134,Brookville,5900
Bucyrus,OH,40.80839,-82.97546,Bucyrus,11916
Burbank,OH,40.98867,-81.99487,Burbank,208
Caldwell,OH,39.74785,-81.51651,Caldwell,1690
Cambridge,OH,40.03118,-81.58846,Cambridge,10402
Canton,OH,40.79895,-81.37845,Canton,71885
Carey,OH,40.95256,-83.38242,Carey,3586
Carroll,OH,39.79895,-82.701,Carroll,520
Carrollton,OH,39.67228,-84.25216,West Carrollton City,13297
Chillicothe,OH,39.33312,-82.9824,Chillicothe,21727
Cincinnati,OH,39.12711,-84.51439,Cincinnati,311097
Circleville,OH,39.60062,-82.94601,Circleville,13857
Cleveland,OH,41.4995,-81.69541,Cleveland,365379
Clyde,OH,41.30422,-82.97519,Clyde,6260
Columbus,OH,39.96118,-82.99879,Columbus,913175
Conneaut,OH,41.94756,-80.55424,Conneaut,12712
Coolville,OH,39.22174,-81.79736,Coolville,493
Coshocton,OH,40.27202,-81.85958,Coshocton,11121
Dalton,OH,40.79894,-81.69541,Dalton,1850
Dayton,OH,39.75895,-84.19161,Dayton,135512
Delaware,OH,40.29867,-83.06797,Delaware,37995
Delphos,OH,40.84338,-84.34162,Delphos,7023
Delta,OH,41.57366,-84.00522,Delta,3121
Diamond,OH,41.09895,-81.02287,Diamond,0
Dover,OH,41.45532,-81.91792,Westlake,32428
Eaton,OH,39.74394,-84.63662,Eaton,8217
Edon,OH,41.55644,-84.76885,Edon,818
Elyria,OH,41.36838,-82.10765,Elyria,53775
Etna,OH,39.95729,-82.68183,Etna,1215
Fairborn,OH,39.82089,-84.01938,Fairborn,33452
Findlay,OH,41.04422,-83.64993,Findlay,41149
Franklin,OH,39.96118,-82.99879,Columbus,913175
Fremont,OH,41.35033,-83.12186,Fremont,16297
Galion,OH,40.73367,-82.7899,Galion,10127
Gallipolis,OH,38.8098,-82.20237,Gallipolis,3469
Geneva,OH,39.66201,-82.43349,Geneva,6447
Genoa,OH,40.78284,-81.46651,Genoa,2331
Girard,OH,41.15395,-80.70147,Girard,9599
Grafton,OH,41.27255,-82.05459,Grafton,6165
Greenville,OH,40.10283,-84.63301,Greenville,13006
Groveport,OH,39.8784,-82.88379,Groveport,5737
Hannibal,OH,39.6673,-80.87204,Hannibal,411
Harrison,OH,39.262,-84.81995,Harrison,9897
Hebron,OH,39.96173,-82.49127,Hebron,2409
Holland,OH,41.62172,-83.7116,Holland,1699
Hubbard,OH,41.15645,-80.56924,Hubbard,7650
Ironton,OH,38.53675,-82.68294,Ironton,10900
Jackson,OH,39.05202,-82.63655,Jackson,6243
Jeffersonville,OH,39.65367,-83.56381,Jeffersonville,1192
Kent,OH,41.15367,-81.35789,Kent,29810
Kingsville,OH,41.89089,-80.67619,Kingsville,0
Lancaster,OH,39.71368,-82.59933,Lancaster,39766
Lebanon,OH,39.43534,-84.20299,Lebanon,20623
Lima,OH,40.74255,-84.10523,Lima,37873
Lockbourne,OH,39.80923,-82.9724,Lockbourne,247
London,OH,39.88645,-83.44825,London,10060
Lore City,OH,39.98479,-81.45845,Lore City,319
Lowellville,OH,41.03534,-80.53646,Lowellville,1107
Madison,OH,41.77116,-81.04982,Madison,3182
Malvern,OH,40.69173,-81.18121,Malvern,1155
Mansfield,OH,40.75839,-82.51545,Mansfield,46830
Mantua,OH,41.28394,-81.22399,Mantua,1021
Marengo,OH,40.40089,-82.81073,Marengo,346
Marietta,OH,39.41535,-81.45484,Marietta,13900
Marion,OH,40.58867,-83.12852,Marion,36363
Mason,OH,39.36006,-84.30994,Mason,32662
Massillon,OH,40.79672,-81.52151,Massillon,32252
Maumee,OH,41.56283,-83.65382,Maumee,13940
Mendon,OH,40.67338,-84.51884,Mendon,650
Middletown,OH,39.51506,-84.39828,Middletown,48760
Millbury,OH,41.56616,-83.42465,Millbury,1249
Millersport,OH,39.90006,-82.53405,Millersport,1049
Monroe,OH,39.44034,-84.36216,Monroe,13393
Monroeville,OH,41.24422,-82.69629,Monroeville,1370
Montpelier,OH,41.5845,-84.60551,Montpelier,3993
Mount Eaton,OH,40.6945,-81.70318,Mount Eaton,242
Mount Gilead,OH,40.54923,-82.8274,Mount Gilead,3653
Napoleon,OH,41.39227,-84.12522,Napoleon,8595
New Carlisle,OH,39.93617,-84.02549,New Carlisle,5693
New Concord,OH,39.99368,-81.73402,New Concord,2343
New Paris,OH,40.12839,-83.95966,Saint Paris,2089
New Philadelphia,OH,40.48979,-81.44567,New Philadelphia,17484
New Springfield,OH,40.91728,-80.60618,New Springfield,0
Newcomerstown,OH,40.27229,-81.60595,Newcomerstown,3794
Newton Falls,OH,41.18839,-80.97815,Newton Falls,4654
North Baltimore,OH,41.18283,-83.67827,North Baltimore,3545
North Canton,OH,40.87589,-81.40234,North Canton,17441
North Jackson,OH,41.10006,-80.85731,North Jackson,0
North Lima,OH,40.94839,-80.65896,North Lima,0
Norwalk,OH,41.24255,-82.61573,Norwalk,16827
Oregon,OH,41.64366,-83.48688,Oregon,20102
Orrville,OH,40.84367,-81.76402,Orrville,8491
Parkman,OH,41.37061,-81.0651,Parkman,0
Paulding,OH,41.13811,-84.58051,Paulding,3488
Perrysburg,OH,41.557,-83.62716,Perrysburg,21423
Port Clinton,OH,41.512,-82.93769,Port Clinton,5957
Quaker City,OH,39.97007,-81.29928,Quaker City,490
Ravenna,OH,41.15756,-81.24205,Ravenna,11619
Richfield,OH,41.23978,-81.63818,Richfield,3702
Rittman,OH,40.97811,-81.78208,Rittman,6580
Rockbridge,OH,39.57979,-82.5221,Rockbridge,182
Rossford,OH,41.60977,-83.56438,Rossford,6512
Sandusky,OH,41.44894,-82.70796,Sandusky,25212
Sardinia,OH,39.00784,-83.80854,Sardinia,957
